order_id,customer_id,order_date,order_status,transaction_type,order_country,order_state,order_region,market,order_profit_per_order
21522,5270,11/11/2015,COMPLETE,DEBIT,China,Shandong,Eastern Asia,Pacific Asia,-29.38
23767,10966,12/13/2015,COMPLETE,DEBIT,China,Jiangsu,Eastern Asia,Pacific Asia,15.11
25433,1868,1/7/2016,COMPLETE,DEBIT,China,Liaoning,Eastern Asia,Pacific Asia,-105.78
73893,17446,12/14/2017,COMPLETE,DEBIT,China,Hunan,Eastern Asia,Pacific Asia,72.86
30085,10071,3/15/2016,COMPLETE,DEBIT,Australia,Queensland,Oceania,Pacific Asia,26.78
30172,1271,3/16/2016,COMPLETE,DEBIT,Australia,Victoria,Oceania,Pacific Asia,31.79
27478,11930,2/6/2016,COMPLETE,DEBIT,Australia,Victoria,Oceania,Pacific Asia,7.62
76976,20529,1/28/2018,COMPLETE,DEBIT,Australia,Australia del Sur,Oceania,Pacific Asia,62.82
24063,8358,12/18/2015,COMPLETE,DEBIT,India,Rajastán,South Asia,Pacific Asia,-187.38
51209,7705,1/17/2017,COMPLETE,DEBIT,Irán,Kerman,South Asia,Pacific Asia,31.43
73839,17392,12/13/2017,COMPLETE,DEBIT,India,Guyarat,South Asia,Pacific Asia,-140.5
74723,18276,12/26/2017,COMPLETE,DEBIT,Indonesia,Java Central,Southeast Asia,Pacific Asia,37.77
26821,7795,1/27/2016,COMPLETE,DEBIT,Indonesia,Java Occidental,Southeast Asia,Pacific Asia,-193.43
77102,20655,1/30/2018,COMPLETE,DEBIT,Myanmar (Birmania),Rangún,Southeast Asia,Pacific Asia,76.27
41608,2454,8/30/2016,COMPLETE,DEBIT,Turquía,Kütahya,West Asia,Pacific Asia,12.09
47009,150,11/17/2016,COMPLETE,DEBIT,Irak,Bagdad,West Asia,Pacific Asia,32.64
49916,10671,12/29/2016,COMPLETE,DEBIT,Uzbekistán,Namangán,Central Asia,Pacific Asia,24.84
29746,11924,3/10/2016,COMPLETE,DEBIT,China,Hubei,Eastern Asia,Pacific Asia,6.17
72533,16086,11/24/2017,COMPLETE,DEBIT,China,Heilongjiang,Eastern Asia,Pacific Asia,94.02
48608,4398,12/10/2016,COMPLETE,DEBIT,Benín,Mono,West Africa,Africa,22.5
45506,5687,10/26/2016,COMPLETE,DEBIT,Nigeria,Akwa Ibom,West Africa,Africa,15.4
45027,8534,10/19/2016,COMPLETE,DEBIT,Nigeria,Delta,West Africa,Africa,52.19
46308,3372,11/6/2016,COMPLETE,DEBIT,República Democrática del Congo,Bandundu,Central Africa,Africa,84.98
43685,10927,9/29/2016,COMPLETE,DEBIT,Nigeria,Lagos,West Africa,Africa,65.73
41893,3597,9/3/2016,COMPLETE,DEBIT,Camerún,Ouest,Central Africa,Africa,70.14
46339,2052,11/7/2016,COMPLETE,DEBIT,Angola,Luanda,Central Africa,Africa,56.03
46667,4399,11/12/2016,COMPLETE,DEBIT,Nigeria,Borno,West Africa,Africa,12.87
47647,185,11/26/2016,COMPLETE,DEBIT,Kenia,Nairobi,East Africa,Africa,64.17
48565,3441,12/9/2016,COMPLETE,DEBIT,Zambia,Copperbelt,East Africa,Africa,100.45
43889,11947,10/2/2016,COMPLETE,DEBIT,Nigeria,Lagos,West Africa,Africa,71.75
45138,1555,10/20/2016,COMPLETE,DEBIT,Camerún,Littoral,Central Africa,Africa,72.6
44160,9399,10/6/2016,COMPLETE,DEBIT,República Democrática del Congo,Kasai Oriental,Central Africa,Africa,67.48
49214,2792,12/19/2016,COMPLETE,DEBIT,Togo,Marítima,West Africa,Africa,21.19
41825,10118,9/2/2016,COMPLETE,DEBIT,SudAfrica,Gauteng,Southern Africa,Africa,59.98
44504,8544,10/11/2016,COMPLETE,DEBIT,Senegal,Dakar,West Africa,Africa,35.61
44496,4296,10/11/2016,COMPLETE,DEBIT,Madagascar,Boeny,East Africa,Africa,39.91
45559,4391,10/27/2016,COMPLETE,DEBIT,Togo,Marítima,West Africa,Africa,23.27
44074,2882,10/5/2016,COMPLETE,DEBIT,Nigeria,Kano,West Africa,Africa,30.89
49857,3283,12/28/2016,COMPLETE,DEBIT,Argelia,Annaba,North Africa,Africa,11.41
41786,397,9/1/2016,COMPLETE,DEBIT,Marruecos,Gran Casablanca,North Africa,Africa,53.98
48042,4104,12/2/2016,ON_HOLD,DEBIT,Benín,Littoral,West Africa,Africa,82.15
44301,12214,10/8/2016,ON_HOLD,DEBIT,Sudán,Jartum,North Africa,Africa,66.49
41591,10699,8/30/2016,ON_HOLD,DEBIT,Tanzania,Dar es Salaam,East Africa,Africa,80.99
44981,2091,10/18/2016,ON_HOLD,DEBIT,Egipto,El Cairo,North Africa,Africa,54.77
41545,10474,8/29/2016,ON_HOLD,DEBIT,SudAfrica,Cabo Occidental,Southern Africa,Africa,-265
49910,7504,12/29/2016,ON_HOLD,DEBIT,SudAfrica,Cabo Occidental,Southern Africa,Africa,51.16
19590,7518,10/13/2015,COMPLETE,DEBIT,Francia,Languedoc-Rosellón-Mediodía-Pirineos,Western Europe,Europe,85.49
43650,1738,9/29/2016,COMPLETE,DEBIT,Ucrania,Khmelnytskyi,Eastern Europe,Europe,59.13
15202,1622,8/10/2015,COMPLETE,DEBIT,Francia,Bretaña,Western Europe,Europe,84.14
15462,1325,8/14/2015,COMPLETE,DEBIT,España,Madrid,Southern Europe,Europe,65.83
15155,5505,8/10/2015,COMPLETE,DEBIT,Francia,Isla de Francia,Western Europe,Europe,43.12
64451,4210,7/29/2017,COMPLETE,DEBIT,Francia,Languedoc-Rosellón-Mediodía-Pirineos,Western Europe,Europe,242.48
67028,11229,9/5/2017,COMPLETE,DEBIT,Francia,Centro-Valle de Loira,Western Europe,Europe,-115.42
62336,9385,6/28/2017,COMPLETE,DEBIT,Francia,Isla de Francia,Western Europe,Europe,109.11
11334,900,6/15/2015,COMPLETE,DEBIT,Alemania,Renania del Norte-Westfalia,Western Europe,Europe,52.44
62885,6217,7/6/2017,COMPLETE,DEBIT,Italia,Véneto,Southern Europe,Europe,9.6
66998,9466,9/5/2017,COMPLETE,DEBIT,Italia,Marche,Southern Europe,Europe,230.38
47002,4596,11/17/2016,COMPLETE,DEBIT,Polonia,Pomerania,Eastern Europe,Europe,41.8
63445,5206,7/15/2017,COMPLETE,DEBIT,España,Castilla-La Mancha,Southern Europe,Europe,47.5
67566,2823,9/13/2017,COMPLETE,DEBIT,Francia,Isla de Francia,Western Europe,Europe,218.48
18884,10408,10/3/2015,COMPLETE,DEBIT,Francia,Provenza-Alpes-Costa Azul,Western Europe,Europe,-9.81
18845,11011,10/3/2015,COMPLETE,DEBIT,Portugal,Lisboa,Southern Europe,Europe,82.66
66854,40,9/2/2017,COMPLETE,DEBIT,Reino Unido,Inglaterra,Northern Europe,Europe,174.36
46955,11636,11/16/2016,COMPLETE,DEBIT,Rumania,Satu Mare,Eastern Europe,Europe,159.23
55002,7454,3/13/2017,PROCESSING,TRANSFER,México,Jalisco,Central America,LATAM,49.97
60445,5138,6/1/2017,PROCESSING,TRANSFER,Colombia,Norte de Santander,South America,LATAM,46.91
53586,8696,2/21/2017,PROCESSING,TRANSFER,México,Zacatecas,Central America,LATAM,32.36
56618,2329,4/6/2017,PROCESSING,TRANSFER,México,Chihuahua,Central America,LATAM,36.85
51865,12431,1/27/2017,PROCESSING,TRANSFER,Brasil,Distrito Federal,South America,LATAM,49.79
2937,10860,2/12/2015,PROCESSING,TRANSFER,Brasil,Pará,South America,LATAM,35
54446,12094,3/5/2017,PROCESSING,TRANSFER,Brasil,Santa Catarina,South America,LATAM,43
58623,5088,5/5/2017,PROCESSING,TRANSFER,México,Nuevo León,Central America,LATAM,0
7411,2200,4/19/2015,PROCESSING,TRANSFER,Colombia,Huila,South America,LATAM,21.77
5348,10966,3/20/2015,PROCESSING,TRANSFER,México,Puebla,Central America,LATAM,10.96
59742,3997,5/22/2017,PROCESSING,TRANSFER,República Dominicana,Santo Domingo,Caribbean,LATAM,41.28
59498,8746,5/18/2017,PROCESSING,TRANSFER,México,Querétaro,Central America,LATAM,26.87
3459,3687,2/20/2015,PROCESSING,TRANSFER,Trinidad y Tobago,Chaguanas,Caribbean,LATAM,34.19
8470,9162,5/4/2015,PROCESSING,TRANSFER,Guatemala,Chimaltenango,Central America,LATAM,35.71
53455,8993,2/19/2017,PROCESSING,TRANSFER,Brasil,Minas Gerais,South America,LATAM,11.88
2014,5875,1/30/2015,PROCESSING,TRANSFER,México,Jalisco,Central America,LATAM,18.52
55899,2502,3/26/2017,PROCESSING,TRANSFER,Panamá,Panamá,Central America,LATAM,17.44
52582,9563,2/6/2017,PROCESSING,TRANSFER,México,Sonora,Central America,LATAM,30.23
56222,7259,3/31/2017,PROCESSING,TRANSFER,México,México,Central America,LATAM,-162.75
57829,3131,4/24/2017,PROCESSING,TRANSFER,Brasil,Santa Catarina,South America,LATAM,24.6
56217,4140,3/31/2017,PROCESSING,TRANSFER,Honduras,Francisco Morazán,Central America,LATAM,35.99
5893,4539,3/28/2015,PROCESSING,TRANSFER,Guatemala,Guatemala,Central America,LATAM,17.13
5528,6071,3/22/2015,PROCESSING,TRANSFER,Honduras,Atlántida,Central America,LATAM,41.4
367,8730,1/6/2015,PROCESSING,TRANSFER,Venezuela,Monagas,South America,LATAM,23.39
52353,9634,2/3/2017,PROCESSING,TRANSFER,Brasil,Amazonas,South America,LATAM,21.42
1784,8010,1/27/2015,PROCESSING,TRANSFER,Brasil,São Paulo,South America,LATAM,28.17
60317,3484,5/30/2017,PROCESSING,TRANSFER,Cuba,Santiago de Cuba,Caribbean,LATAM,-11.47
6776,7307,4/9/2015,PROCESSING,TRANSFER,México,Puebla,Central America,LATAM,29.04
4487,1975,3/7/2015,PROCESSING,TRANSFER,Guatemala,Guatemala,Central America,LATAM,23.49
9681,629,5/22/2015,PROCESSING,TRANSFER,Guatemala,Huehuetenango,Central America,LATAM,19.13
60868,11753,6/7/2017,PROCESSING,TRANSFER,Guatemala,Guatemala,Central America,LATAM,5.97
53231,5375,2/16/2017,PROCESSING,TRANSFER,El Salvador,San Salvador,Central America,LATAM,7.21
52601,1695,2/6/2017,PROCESSING,TRANSFER,Brasil,São Paulo,South America,LATAM,21.64
4660,9884,3/10/2015,PROCESSING,TRANSFER,Argentina,Santa Fe,South America,LATAM,-9.05
3539,8498,2/21/2015,PROCESSING,TRANSFER,Brasil,Paraná,South America,LATAM,7.22
53231,5375,2/16/2017,PROCESSING,TRANSFER,El Salvador,San Salvador,Central America,LATAM,37.6
54488,7534,3/6/2017,PROCESSING,TRANSFER,Brasil,São Paulo,South America,LATAM,36.8
6776,7307,4/9/2015,PROCESSING,TRANSFER,México,Puebla,Central America,LATAM,16.2
52549,123,2/6/2017,PROCESSING,TRANSFER,México,Morelos,Central America,LATAM,27.59
60361,8498,5/31/2017,PROCESSING,TRANSFER,Guatemala,Guatemala,Central America,LATAM,12.75
8470,9162,5/4/2015,PROCESSING,TRANSFER,Guatemala,Chimaltenango,Central America,LATAM,19
5712,8925,3/25/2015,PROCESSING,TRANSFER,Brasil,Goiás,South America,LATAM,13.7
9309,5981,5/16/2015,PROCESSING,TRANSFER,Brasil,Minas Gerais,South America,LATAM,15.83
8095,7347,4/29/2015,PROCESSING,TRANSFER,Colombia,Bogotá,South America,LATAM,26.44
75892,19445,1/12/2018,PROCESSING,TRANSFER,India,Chhattisgarh,South Asia,Pacific Asia,-45.89
75891,19444,1/12/2018,COMPLETE,DEBIT,China,Shandong,Eastern Asia,Pacific Asia,103.24
75890,19443,1/12/2018,COMPLETE,DEBIT,China,Shandong,Eastern Asia,Pacific Asia,81.94
75889,19442,1/12/2018,COMPLETE,DEBIT,Afganistán,Herat,South Asia,Pacific Asia,24.34
75888,19441,1/12/2018,PENDING_PAYMENT,PAYMENT,Afganistán,Herat,South Asia,Pacific Asia,-36.3
75887,19440,1/12/2018,COMPLETE,DEBIT,Afganistán,Herat,South Asia,Pacific Asia,111.27
75886,19439,1/12/2018,CANCELED,TRANSFER,Australia,Nueva Gales del Sur,Oceania,Pacific Asia,114.21
75885,19438,1/12/2018,PENDING_PAYMENT,PAYMENT,Indonesia,Java Occidental,Southeast Asia,Pacific Asia,-71.3
75884,19437,1/12/2018,PENDING,TRANSFER,Australia,Nueva Gales del Sur,Oceania,Pacific Asia,37.17
75883,19436,1/12/2018,COMPLETE,DEBIT,China,Shaanxi,Eastern Asia,Pacific Asia,146.31
75882,19435,1/12/2018,PENDING,TRANSFER,China,Shaanxi,Eastern Asia,Pacific Asia,74.56
75881,19434,1/12/2018,COMPLETE,DEBIT,China,Shaanxi,Eastern Asia,Pacific Asia,59
75880,19433,1/12/2018,COMPLETE,DEBIT,China,Shaanxi,Eastern Asia,Pacific Asia,83.64
75879,19432,1/12/2018,PROCESSING,TRANSFER,India,Madhya Pradesh,South Asia,Pacific Asia,136.87
75878,19431,1/12/2018,COMPLETE,DEBIT,India,Madhya Pradesh,South Asia,Pacific Asia,20.89
75877,19430,1/12/2018,PROCESSING,TRANSFER,Indonesia,Kalimantan Oriental,Southeast Asia,Pacific Asia,-55.06
75876,19429,1/12/2018,PENDING,TRANSFER,Indonesia,Kalimantan Oriental,Southeast Asia,Pacific Asia,36.18
75875,19428,1/12/2018,PENDING_PAYMENT,PAYMENT,Indonesia,Kalimantan Oriental,Southeast Asia,Pacific Asia,131.69
75874,19427,1/12/2018,PENDING_PAYMENT,PAYMENT,Indonesia,Kalimantan Oriental,Southeast Asia,Pacific Asia,91.77
75873,19426,1/12/2018,PROCESSING,TRANSFER,India,Maharashtra,South Asia,Pacific Asia,-163.96
75872,19425,1/12/2018,PENDING,TRANSFER,India,Maharashtra,South Asia,Pacific Asia,144.21
75871,19424,1/12/2018,COMPLETE,DEBIT,India,Maharashtra,South Asia,Pacific Asia,32.45
75870,19423,1/12/2018,COMPLETE,DEBIT,India,Maharashtra,South Asia,Pacific Asia,93.15
75869,19422,1/12/2018,COMPLETE,DEBIT,India,Maharashtra,South Asia,Pacific Asia,79.48
75868,19421,1/12/2018,PROCESSING,TRANSFER,China,Shandong,Eastern Asia,Pacific Asia,100.68
75867,19420,1/12/2018,PENDING,TRANSFER,Indonesia,Yogyakarta,Southeast Asia,Pacific Asia,149.45
75866,19419,1/12/2018,PENDING_PAYMENT,PAYMENT,Indonesia,Yogyakarta,Southeast Asia,Pacific Asia,80.53
75865,19418,1/12/2018,CLOSED,CASH,Australia,Queensland,Oceania,Pacific Asia,-34.75
75864,19417,1/12/2018,PENDING,TRANSFER,Australia,Queensland,Oceania,Pacific Asia,146.14
75863,19416,1/12/2018,PENDING_PAYMENT,PAYMENT,Australia,Queensland,Oceania,Pacific Asia,22.12
75862,19415,1/12/2018,PENDING,TRANSFER,Australia,Queensland,Oceania,Pacific Asia,-447.05
75861,19414,1/12/2018,COMPLETE,DEBIT,Australia,Queensland,Oceania,Pacific Asia,106.93
75860,19413,1/12/2018,COMPLETE,DEBIT,Australia,Queensland,Oceania,Pacific Asia,-459.67
75859,19412,1/12/2018,SUSPECTED_FRAUD,TRANSFER,China,Jilin,Eastern Asia,Pacific Asia,-61.94
75858,19411,1/12/2018,COMPLETE,DEBIT,Australia,Australia Occidental,Oceania,Pacific Asia,111.53
75857,19410,1/12/2018,COMPLETE,DEBIT,Australia,Australia Occidental,Oceania,Pacific Asia,131.69
75856,19409,1/12/2018,ON_HOLD,DEBIT,China,Shanghái,Eastern Asia,Pacific Asia,85.22
75855,19408,1/12/2018,PENDING_PAYMENT,PAYMENT,Indonesia,Yogyakarta,Southeast Asia,Pacific Asia,63.91
75854,19407,1/12/2018,COMPLETE,DEBIT,Indonesia,Yogyakarta,Southeast Asia,Pacific Asia,-273.02
75853,19406,1/12/2018,PENDING_PAYMENT,PAYMENT,Japón,Kanagawa,Eastern Asia,Pacific Asia,-259.58
75852,19405,1/12/2018,COMPLETE,DEBIT,Pakistán,Punyab,South Asia,Pacific Asia,20.24
75851,19404,1/12/2018,PENDING,TRANSFER,China,Shanghái,Eastern Asia,Pacific Asia,111.27
75850,19403,1/12/2018,COMPLETE,DEBIT,India,Karnataka,South Asia,Pacific Asia,0
75849,19402,1/12/2018,PENDING_PAYMENT,PAYMENT,India,Karnataka,South Asia,Pacific Asia,97.46
75848,19401,1/12/2018,PENDING_PAYMENT,PAYMENT,India,Karnataka,South Asia,Pacific Asia,89.82
75847,19400,1/12/2018,SUSPECTED_FRAUD,TRANSFER,India,Karnataka,South Asia,Pacific Asia,85.35
75846,19399,1/12/2018,PROCESSING,TRANSFER,India,Karnataka,South Asia,Pacific Asia,125.27
75845,19398,1/12/2018,PENDING_PAYMENT,PAYMENT,Indonesia,Java Oriental,Southeast Asia,Pacific Asia,91.44
75844,19397,1/12/2018,PENDING,TRANSFER,Vietnam,Ciudad Ho Chi Minh,Southeast Asia,Pacific Asia,77.87
75843,19396,1/12/2018,PENDING_PAYMENT,PAYMENT,Vietnam,Ciudad Ho Chi Minh,Southeast Asia,Pacific Asia,82.69
75842,19395,1/12/2018,PROCESSING,TRANSFER,Vietnam,Ciudad Ho Chi Minh,Southeast Asia,Pacific Asia,69.65
75841,19394,1/12/2018,COMPLETE,DEBIT,Vietnam,Ciudad Ho Chi Minh,Southeast Asia,Pacific Asia,134.9
75840,19393,1/12/2018,CLOSED,CASH,China,Liaoning,Eastern Asia,Pacific Asia,-199.4
75839,19392,1/12/2018,PROCESSING,TRANSFER,China,Liaoning,Eastern Asia,Pacific Asia,-215
75838,19391,1/12/2018,PENDING_PAYMENT,PAYMENT,Corea del Sur,Daegu,Eastern Asia,Pacific Asia,82.07
75837,19390,1/12/2018,CLOSED,CASH,Filipinas,Capital Nacional,Southeast Asia,Pacific Asia,76.94
75836,19389,1/12/2018,CLOSED,CASH,Filipinas,Capital Nacional,Southeast Asia,Pacific Asia,-540.79
75835,19388,1/12/2018,COMPLETE,DEBIT,India,Guyarat,South Asia,Pacific Asia,-146.01
75834,19387,1/11/2018,PENDING_PAYMENT,PAYMENT,India,Guyarat,South Asia,Pacific Asia,93.15
75833,19386,1/11/2018,COMPLETE,DEBIT,India,Guyarat,South Asia,Pacific Asia,149.42
75832,19385,1/11/2018,CLOSED,CASH,India,Guyarat,South Asia,Pacific Asia,31.46
75831,19384,1/11/2018,PENDING_PAYMENT,PAYMENT,India,Haryana,South Asia,Pacific Asia,0
75830,19383,1/11/2018,PENDING_PAYMENT,PAYMENT,Indonesia,Java Oriental,Southeast Asia,Pacific Asia,151.76
75829,19382,1/11/2018,PENDING_PAYMENT,PAYMENT,Indonesia,Java Oriental,Southeast Asia,Pacific Asia,146.31
75828,19381,1/11/2018,ON_HOLD,DEBIT,Indonesia,Java Oriental,Southeast Asia,Pacific Asia,20.88
75827,19380,1/11/2018,COMPLETE,DEBIT,Australia,Queensland,Oceania,Pacific Asia,95.87
75826,19379,1/11/2018,CLOSED,CASH,Tailandia,Bangkok,Southeast Asia,Pacific Asia,135.56
75825,19378,1/11/2018,COMPLETE,DEBIT,Tailandia,Bangkok,Southeast Asia,Pacific Asia,74.14
75824,19377,1/11/2018,CLOSED,CASH,Bangladés,Daca,South Asia,Pacific Asia,78
75823,19376,1/11/2018,PENDING,TRANSFER,Bangladés,Daca,South Asia,Pacific Asia,-183.63
75822,19375,1/11/2018,COMPLETE,DEBIT,India,Maharashtra,South Asia,Pacific Asia,98.75
75821,19374,1/11/2018,COMPLETE,DEBIT,India,Maharashtra,South Asia,Pacific Asia,26.88
75820,19373,1/11/2018,COMPLETE,DEBIT,Tailandia,Bangkok,Southeast Asia,Pacific Asia,91.77
75819,19372,1/11/2018,COMPLETE,DEBIT,Tailandia,Nakhon Ratchasima,Southeast Asia,Pacific Asia,-180.18
75818,19371,1/11/2018,PROCESSING,TRANSFER,Australia,Nueva Gales del Sur,Oceania,Pacific Asia,-251.38
75817,19370,1/11/2018,CLOSED,CASH,Australia,Nueva Gales del Sur,Oceania,Pacific Asia,-237.84
75816,19369,1/11/2018,PROCESSING,TRANSFER,Malasia,Sabah,Southeast Asia,Pacific Asia,28.27
75815,19368,1/11/2018,COMPLETE,DEBIT,China,Jilin,Eastern Asia,Pacific Asia,87.43
75814,19367,1/11/2018,PENDING_PAYMENT,PAYMENT,China,Jilin,Eastern Asia,Pacific Asia,82.75
75813,19366,1/11/2018,PAYMENT_REVIEW,PAYMENT,Singapur,Singapur,Southeast Asia,Pacific Asia,116.76
75812,19365,1/11/2018,PENDING_PAYMENT,PAYMENT,Australia,Queensland,Oceania,Pacific Asia,148.67
75811,19364,1/11/2018,PENDING_PAYMENT,PAYMENT,China,Guangdong,Eastern Asia,Pacific Asia,-72.54
75810,19363,1/11/2018,ON_HOLD,DEBIT,China,Guangdong,Eastern Asia,Pacific Asia,146.14
75809,19362,1/11/2018,ON_HOLD,DEBIT,China,Guangdong,Eastern Asia,Pacific Asia,129.79
75808,19361,1/11/2018,COMPLETE,DEBIT,China,Guangdong,Eastern Asia,Pacific Asia,112.48
75807,19360,1/11/2018,PENDING_PAYMENT,PAYMENT,China,Guangdong,Eastern Asia,Pacific Asia,76.99
75806,19359,1/11/2018,COMPLETE,DEBIT,China,Guangdong,Eastern Asia,Pacific Asia,75.22
75805,19358,1/11/2018,COMPLETE,DEBIT,Australia,Queensland,Oceania,Pacific Asia,123.89
75804,19357,1/11/2018,COMPLETE,DEBIT,Australia,Queensland,Oceania,Pacific Asia,133.3
75803,19356,1/11/2018,CLOSED,CASH,Australia,Queensland,Oceania,Pacific Asia,90.84
75802,19355,1/11/2018,SUSPECTED_FRAUD,TRANSFER,Australia,Queensland,Oceania,Pacific Asia,-43.79
75801,19354,1/11/2018,COMPLETE,DEBIT,India,Rajastán,South Asia,Pacific Asia,92.18
75800,19353,1/11/2018,COMPLETE,DEBIT,India,Rajastán,South Asia,Pacific Asia,40.97
75799,19352,1/11/2018,COMPLETE,DEBIT,Vietnam,Ciudad Ho Chi Minh,Southeast Asia,Pacific Asia,45.43
75798,19351,1/11/2018,PROCESSING,TRANSFER,India,Chhattisgarh,South Asia,Pacific Asia,144.54
75797,19350,1/11/2018,PENDING,TRANSFER,China,Hunan,Eastern Asia,Pacific Asia,31.79
5895,8707,3/28/2015,PENDING_PAYMENT,PAYMENT,Guatemala,Guatemala,Central America,LATAM,57.6
3130,12069,2/15/2015,PENDING_PAYMENT,PAYMENT,Nicaragua,Managua,Central America,LATAM,12.71
49521,9597,12/23/2016,PAYMENT_REVIEW,PAYMENT,Arabia Saudí,Tabuk,West Asia,Pacific Asia,95.62
30305,9702,3/18/2016,PAYMENT_REVIEW,PAYMENT,Nueva Zelanda,Auckland,Oceania,Pacific Asia,35.33
50054,1362,12/31/2016,PENDING_PAYMENT,PAYMENT,Turquía,Estambul,West Asia,Pacific Asia,-19.12
27772,9467,2/10/2016,PENDING_PAYMENT,PAYMENT,Indonesia,Yakarta,Southeast Asia,Pacific Asia,28.51
47752,9114,11/28/2016,PENDING_PAYMENT,PAYMENT,Mongolia,Ulán Bator,Eastern Asia,Pacific Asia,12.96
31296,2546,4/1/2016,PENDING_PAYMENT,PAYMENT,Indonesia,Java Occidental,Southeast Asia,Pacific Asia,36.23
22076,2240,11/19/2015,PENDING_PAYMENT,PAYMENT,China,Guangdong,Eastern Asia,Pacific Asia,6.22
25665,11650,1/10/2016,PENDING_PAYMENT,PAYMENT,Australia,Queensland,Oceania,Pacific Asia,-102.03
31296,2546,4/1/2016,PENDING_PAYMENT,PAYMENT,Indonesia,Java Occidental,Southeast Asia,Pacific Asia,64.5
22819,10368,11/30/2015,PENDING_PAYMENT,PAYMENT,Australia,Nueva Gales del Sur,Oceania,Pacific Asia,44.15
27099,6489,1/31/2016,PENDING_PAYMENT,PAYMENT,Australia,Nueva Gales del Sur,Oceania,Pacific Asia,-4.11
28292,10533,2/17/2016,PENDING_PAYMENT,PAYMENT,India,Bihar,South Asia,Pacific Asia,-57.56
39159,11292,7/25/2016,PAYMENT_REVIEW,PAYMENT,Estados Unidos,Washington,West of USA ,USCA,28.18
32090,7864,4/13/2016,PENDING_PAYMENT,PAYMENT,Estados Unidos,California,West of USA ,USCA,34.42
34631,47,5/20/2016,PENDING_PAYMENT,PAYMENT,Estados Unidos,California,West of USA ,USCA,-215.48
37669,6405,7/3/2016,PENDING_PAYMENT,PAYMENT,Estados Unidos,Nueva York,East of USA,USCA,72.53
37669,6405,7/3/2016,PENDING_PAYMENT,PAYMENT,Estados Unidos,Nueva York,East of USA,USCA,53.54
34773,11169,5/22/2016,PENDING_PAYMENT,PAYMENT,Estados Unidos,Kansas,US Center ,USCA,66.93
40085,2426,8/8/2016,PENDING_PAYMENT,PAYMENT,Estados Unidos,Carolina del Norte,South of  USA ,USCA,13.95
47262,8133,11/20/2016,PAYMENT_REVIEW,PAYMENT,SudAfrica,Noroeste,Southern Africa,Africa,59.13
44771,1429,10/15/2016,PENDING_PAYMENT,PAYMENT,SudAfrica,Cabo Occidental,Southern Africa,Africa,42.99
13890,9120,7/22/2015,PENDING_PAYMENT,PAYMENT,Alemania,Hesse,Western Europe,Europe,138.59
17071,12221,9/7/2015,PENDING_PAYMENT,PAYMENT,Francia,Languedoc-Rosellón-Mediodía-Pirineos,Western Europe,Europe,0
11321,9415,6/15/2015,PENDING_PAYMENT,PAYMENT,Alemania,Bavaria,Western Europe,Europe,141.11
64813,10018,8/4/2017,PENDING_PAYMENT,PAYMENT,Reino Unido,Inglaterra,Northern Europe,Europe,77.05
17162,54,9/8/2015,PENDING_PAYMENT,PAYMENT,Reino Unido,Inglaterra,Northern Europe,Europe,58.45
12827,542,7/7/2015,PENDING_PAYMENT,PAYMENT,Alemania,Renania del Norte-Westfalia,Western Europe,Europe,17.74
11936,724,6/24/2015,PENDING_PAYMENT,PAYMENT,Francia,Isla de Francia,Western Europe,Europe,-146.6
68337,8897,9/24/2017,PENDING_PAYMENT,PAYMENT,Francia,Norte-Paso de Calais-Picardía,Western Europe,Europe,54.87
45746,7112,10/29/2016,PENDING_PAYMENT,PAYMENT,Rumania,Giurgiu,Eastern Europe,Europe,83.6
64813,10018,8/4/2017,PENDING_PAYMENT,PAYMENT,Reino Unido,Inglaterra,Northern Europe,Europe,85.05
13736,1086,7/20/2015,PENDING_PAYMENT,PAYMENT,Reino Unido,Inglaterra,Northern Europe,Europe,-148.8
49622,7112,12/25/2016,PENDING_PAYMENT,PAYMENT,Ucrania,Lviv,Eastern Europe,Europe,-33.92
19444,2916,10/11/2015,PENDING_PAYMENT,PAYMENT,Reino Unido,Inglaterra,Northern Europe,Europe,68.4
63936,11329,7/22/2017,PENDING_PAYMENT,PAYMENT,Francia,Isla de Francia,Western Europe,Europe,37.11
49622,7112,12/25/2016,PENDING_PAYMENT,PAYMENT,Ucrania,Lviv,Eastern Europe,Europe,-25.49
51911,11339,1/27/2017,PENDING_PAYMENT,PAYMENT,Guatemala,Guatemala,Central America,LATAM,186.1
58239,10166,4/30/2017,PENDING_PAYMENT,PAYMENT,República Dominicana,Santo Domingo,Caribbean,LATAM,38.42
