order_item_id,order_id,product_id,order_item_quantity,order_item_product_price,order_item_discount,order_item_discount_price,sales,order_item_total,order_item_profit_ratio
179146,75831,1360,1,327.75,16.39,0.05,327.75,311.36,0
179145,75830,1360,1,327.75,18.03,0.06,327.75,309.72,0.49
179144,75829,1360,1,327.75,22.94,0.07,327.75,304.81,0.48
179143,75828,1360,1,327.75,29.5,0.09,327.75,298.25,0.07
179142,75827,1360,1,327.75,32.78,0.1,327.75,294.98,0.33
179141,75826,1360,1,327.75,39.33,0.12,327.75,288.42,0.47
179140,75825,1360,1,327.75,42.61,0.13,327.75,285.14,0.26
179139,75824,1360,1,327.75,49.16,0.15,327.75,278.59,0.28
179138,75823,1360,1,327.75,52.44,0.16,327.75,275.31,-0.67
179137,75822,1360,1,327.75,55.72,0.17,327.75,272.03,0.36
179136,75821,1360,1,327.75,59,0.18,327.75,268.76,0.1
179135,75820,1360,1,327.75,65.55,0.2,327.75,262.2,0.35
179134,75819,1360,1,327.75,81.94,0.25,327.75,245.81,-0.73
179133,75818,1360,1,327.75,0,0,327.75,327.75,-0.77
179132,75817,1360,1,327.75,3.28,0.01,327.75,324.47,-0.73
179131,75816,1360,1,327.75,6.56,0.02,327.75,321.2,0.09
179130,75815,1360,1,327.75,9.83,0.03,327.75,317.92,0.28
179129,75814,1360,1,327.75,13.11,0.04,327.75,314.64,0.26
179128,75813,1360,1,327.75,16.39,0.05,327.75,311.36,0.38
179127,75812,1360,1,327.75,18.03,0.06,327.75,309.72,0.48
179126,75811,1360,1,327.75,22.94,0.07,327.75,304.81,-0.24
179125,75810,1360,1,327.75,29.5,0.09,327.75,298.25,0.49
179124,75809,1360,1,327.75,32.78,0.1,327.75,294.98,0.44
179123,75808,1360,1,327.75,39.33,0.12,327.75,288.42,0.39
179122,75807,1360,1,327.75,42.61,0.13,327.75,285.14,0.27
179121,75806,1360,1,327.75,49.16,0.15,327.75,278.59,0.27
179120,75805,1360,1,327.75,52.44,0.16,327.75,275.31,0.45
179119,75804,1360,1,327.75,55.72,0.17,327.75,272.03,0.49
179118,75803,1360,1,327.75,59,0.18,327.75,268.76,0.34
179117,75802,1360,1,327.75,65.55,0.2,327.75,262.2,-0.17
179116,75801,1360,1,327.75,81.94,0.25,327.75,245.81,0.38
179115,75800,1360,1,327.75,0,0,327.75,327.75,0.13
179114,75799,1360,1,327.75,3.28,0.01,327.75,324.47,0.14
179113,75798,1360,1,327.75,6.56,0.02,327.75,321.2,0.45
179112,75797,1360,1,327.75,9.83,0.03,327.75,317.92,0.1
14667,5895,502,3,50,30,0.2,150,120,0.48
7792,3130,502,3,50,37.5,0.25,150,112.5,0.11
123770,49521,191,3,99.99,45,0.15,299.97,254.97,0.38
75732,30305,627,3,39.99,6,0.05,119.97,113.97,0.31
125134,50054,191,3,99.99,45,0.15,299.97,254.97,-0.08
69517,27772,365,3,59.99,1.8,0.01,179.97,178.17,0.16
119406,47752,365,3,59.99,7.2,0.04,179.97,172.77,0.08
78230,31296,365,3,59.99,9.9,0.06,179.97,170.07,0.21
55227,22076,365,3,59.99,16.2,0.09,179.97,163.77,0.04
64279,25665,365,3,59.99,27,0.15,179.97,152.97,-0.67
78229,31296,502,3,50,0,0,150,150,0.43
57115,22819,627,3,39.99,23.99,0.2,119.97,95.98,0.46
67904,27099,917,3,21.99,0.66,0.01,65.97,65.31,-0.06
70772,28292,924,3,15.99,11.99,0.25,47.97,35.98,-1.6
97738,39159,365,3,59.99,23.4,0.13,179.97,156.57,0.18
80251,32090,116,3,44.99,20.25,0.15,134.97,114.72,0.3
86490,34631,191,3,99.99,6,0.02,299.97,293.97,-0.73
94024,37669,191,3,99.99,21,0.07,299.97,278.97,0.26
94022,37669,365,3,59.99,27,0.15,179.97,152.97,0.35
86867,34773,502,3,50,4.5,0.03,150,145.5,0.46
100038,40085,502,3,50,10.5,0.07,150,139.5,0.1
118161,47262,191,4,99.99,63.99,0.16,399.96,335.97,0.18
111824,44771,835,4,31.99,5.12,0.04,127.96,122.84,0.35
34783,13890,191,4,99.99,4,0.01,399.96,395.96,0.35
42688,17071,276,4,31.99,1.28,0.01,127.96,126.68,0
28304,11321,191,4,99.99,8,0.02,399.96,391.96,0.36
162010,64813,365,4,59.99,12,0.05,239.96,227.96,0.34
42917,17162,365,4,59.99,38.39,0.16,239.96,201.57,0.29
32070,12827,365,4,59.99,38.39,0.16,239.96,201.57,0.09
29833,11936,502,4,50,0,0,200,200,-0.73
170841,68337,627,4,39.99,3.2,0.02,159.96,156.76,0.35
114342,45746,502,4,50,10,0.05,200,190,0.44
162011,64813,502,4,50,11,0.06,200,189,0.45
34400,13736,502,4,50,14,0.07,200,186,-0.8
124032,49622,627,4,39.99,14.4,0.09,159.96,145.56,-0.23
48596,19444,502,4,50,20,0.1,200,180,0.38
159827,63936,627,4,39.99,31.99,0.2,159.96,127.97,0.29
124029,49622,893,4,24.99,14.99,0.15,99.96,84.97,-0.3
129710,51911,191,4,99.99,4,0.01,399.96,395.96,0.47
145723,58239,191,4,99.99,59.99,0.15,399.96,339.97,0.11
141753,56678,191,4,99.99,63.99,0.16,399.96,335.97,0.39
132933,53202,365,4,59.99,0,0,239.96,239.96,0.39
147023,58738,365,4,59.99,35.99,0.15,239.96,203.97,-0.13
140708,56260,365,4,59.99,38.39,0.16,239.96,201.57,0.49
12615,5042,502,4,50,11,0.06,200,189,0.48
132934,53202,627,4,39.99,23.99,0.15,159.96,135.97,0.45
138833,55511,502,4,50,30,0.15,200,170,-0.68
135348,54128,823,4,51.99,4.16,0.02,207.96,203.8,0.25
53138,21244,885,4,24.99,5.5,0.06,99.96,94.46,-0.74
119407,47752,365,4,59.99,12,0.05,239.96,227.96,0.06
78074,31239,365,4,59.99,24,0.1,239.96,215.96,0.39
114415,45772,365,4,59.99,43.19,0.18,239.96,196.77,0.26
61755,24661,627,4,39.99,6.4,0.04,159.96,153.56,0.34
125133,50054,502,4,50,8,0.04,200,192,0.33
57384,22924,627,4,39.99,8,0.05,159.96,151.96,0.03
54783,21902,502,4,50,11,0.06,200,189,0.48
53838,21534,627,4,39.99,28.79,0.18,159.96,131.17,0.1
113596,45461,502,4,50,36,0.18,200,164,0.31
60432,24160,885,4,24.99,4,0.04,99.96,95.96,-0.8
97737,39159,502,4,50,34,0.17,200,166,0.46
80279,32102,282,4,31.99,1.28,0.01,127.96,126.68,0.29
94239,37763,365,4,59.99,31.19,0.13,239.96,208.77,0.49
94512,37867,365,4,59.99,47.99,0.2,239.96,191.97,0.5
79729,31905,365,4,59.99,59.99,0.25,239.96,179.97,0.38
90567,36269,365,4,59.99,59.99,0.25,239.96,179.97,-0.3
94509,37867,365,4,59.99,59.99,0.25,239.96,179.97,0.31
100039,40085,627,4,39.99,14.4,0.09,159.96,145.56,0.33
100036,40085,502,4,50,30,0.15,200,170,0.31
120988,48374,191,5,99.99,64.99,0.13,499.95,434.96,-1.5
121133,48434,502,5,50,22.5,0.09,250,227.5,0.34
44274,17719,191,5,99.99,0,0,499.95,499.95,0.35
39413,15766,191,5,99.99,59.99,0.12,499.95,439.96,0.26
30449,12179,365,5,59.99,9,0.03,299.95,290.95,0.47
165672,66275,365,5,59.99,50.99,0.17,299.95,248.96,0.08
32869,13140,365,5,59.99,50.99,0.17,299.95,248.96,0.34
41061,16444,365,5,59.99,53.99,0.18,299.95,245.96,-0.28
39411,15766,572,5,39.99,4,0.02,199.95,195.95,0.26
162550,65030,502,5,50,22.5,0.09,250,227.5,0.45
36153,14454,502,5,50,25,0.1,250,225,0.13
34403,13736,502,5,50,25,0.1,250,225,0.26
169947,67979,627,5,39.99,20,0.1,199.95,179.96,-0.19
162549,65030,502,5,50,25,0.1,250,225,0.38
165673,66275,502,5,50,37.5,0.15,250,212.5,-0.8
163099,65264,502,5,50,37.5,0.15,250,212.5,0.37
29830,11936,565,5,70,59.5,0.17,350,290.5,-0.25
34784,13890,502,5,50,45,0.18,250,205,-0.03
128006,51226,804,5,19.99,3,0.03,99.95,96.95,0.26
131420,52576,502,5,50,10,0.04,250,240,0.47
132932,53202,282,5,31.99,1.6,0.01,159.95,158.35,0.04
169391,67753,203,1,399.99,48,0.12,399.99,351.99,0.3
38553,15421,191,1,99.99,13,0.13,99.99,86.99,0.47
33089,13225,273,1,27.99,4.48,0.16,27.99,23.51,-0.06
174677,71362,1353,1,461.48,0,0,461.48,461.48,0.31
33103,13232,403,1,129.99,0,0,129.99,129.99,0.37
169394,67753,364,1,299.99,0,0,299.99,299.99,0.48
172187,68879,403,1,129.99,0,0,129.99,129.99,0.09
163675,65487,403,1,129.99,0,0,129.99,129.99,-0.08
162708,65105,403,1,129.99,0,0,129.99,129.99,-0.18
37151,14837,403,1,129.99,0,0,129.99,129.99,0.19
115551,46224,365,1,59.99,0.6,0.01,59.99,59.39,0.5
174532,71217,1353,1,461.48,4.61,0.01,461.48,456.87,0.25
159939,63972,403,1,129.99,1.3,0.01,129.99,128.69,0.48
47958,19200,403,1,129.99,1.3,0.01,129.99,128.69,0.13
45004,18009,403,1,129.99,1.3,0.01,129.99,128.69,0.13
27107,10831,403,1,129.99,1.3,0.01,129.99,128.69,-0.09
170278,68107,403,1,129.99,1.3,0.01,129.99,128.69,-0.7
38552,15421,403,1,129.99,1.3,0.01,129.99,128.69,0.36
174586,71271,1353,1,461.48,4.61,0.01,461.48,456.87,0.05
172186,68879,403,1,129.99,1.3,0.01,129.99,128.69,0.27
163673,65487,403,1,129.99,1.3,0.01,129.99,128.69,0.33
42378,16953,403,1,129.99,1.3,0.01,129.99,128.69,0.27
124146,49664,365,1,59.99,1.2,0.02,59.99,58.79,-1.77
41066,16446,403,1,129.99,2.6,0.02,129.99,127.39,0.42
27105,10831,403,1,129.99,2.6,0.02,129.99,127.39,0.1
37461,14960,365,1,59.99,1.2,0.02,59.99,58.79,-0.77
44994,18005,403,1,129.99,3.9,0.03,129.99,126.09,0.5
27103,10831,403,1,129.99,3.9,0.03,129.99,126.09,-0.63
32027,12804,365,1,59.99,1.8,0.03,59.99,58.19,0.26
36657,14651,403,1,129.99,3.9,0.03,129.99,126.09,0.26
27538,10990,403,1,129.99,3.9,0.03,129.99,126.09,0.3
163966,65609,403,1,129.99,5.2,0.04,129.99,124.79,0.42
44667,17878,403,1,129.99,5.2,0.04,129.99,124.79,0.1
42501,16998,403,1,129.99,5.2,0.04,129.99,124.79,-0.73
34955,13970,403,1,129.99,5.2,0.04,129.99,124.79,0.44
27537,10990,403,1,129.99,5.2,0.04,129.99,124.79,-0.23
34101,13614,365,1,59.99,3,0.05,59.99,56.99,0.38
110806,44388,403,1,129.99,7.15,0.06,129.99,122.84,0.46
32638,13050,365,1,59.99,3.3,0.06,59.99,56.69,0.5
31580,12613,403,1,129.99,7.15,0.06,129.99,122.84,-0.2
166432,66587,403,1,129.99,7.15,0.06,129.99,122.84,0.48
156995,62795,403,1,129.99,7.15,0.06,129.99,122.84,0.06
47394,18950,403,1,129.99,7.15,0.06,129.99,122.84,0.45
49031,19610,403,1,129.99,9.1,0.07,129.99,120.89,0.35
162500,65011,403,1,129.99,9.1,0.07,129.99,120.89,0.35
48438,19380,403,1,129.99,9.1,0.07,129.99,120.89,0.3
162490,65005,403,1,129.99,11.7,0.09,129.99,118.29,0.24
50201,20085,403,1,129.99,11.7,0.09,129.99,118.29,-0.77
45604,18245,403,1,129.99,11.7,0.09,129.99,118.29,0.31
44495,17810,403,1,129.99,11.7,0.09,129.99,118.29,0.08
49528,19817,403,1,129.99,11.7,0.09,129.99,118.29,0.46
26147,10444,403,1,129.99,11.7,0.09,129.99,118.29,0.28
161560,64637,403,1,129.99,13,0.1,129.99,116.99,0.48
38180,15269,403,1,129.99,13,0.1,129.99,116.99,0.28
35196,14064,403,1,129.99,13,0.1,129.99,116.99,0.14
36402,14551,365,1,59.99,6,0.1,59.99,53.99,0.33
31771,12698,365,1,59.99,6,0.1,59.99,53.99,-1.5
119424,47758,403,1,129.99,15.6,0.12,129.99,114.39,0.26
170556,68220,403,1,129.99,15.6,0.12,129.99,114.39,0.06
36854,14730,403,1,129.99,15.6,0.12,129.99,114.39,0.29
166013,66411,403,1,129.99,15.6,0.12,129.99,114.39,0.49
31373,12535,403,1,129.99,15.6,0.12,129.99,114.39,-0.3
169288,67712,403,1,129.99,15.6,0.12,129.99,114.39,0.47
46477,18593,403,1,129.99,16.9,0.13,129.99,113.09,0.33
44735,17909,403,1,129.99,16.9,0.13,129.99,113.09,0.27
40705,16302,403,1,129.99,16.9,0.13,129.99,113.09,-0.3
36850,14730,403,1,129.99,16.9,0.13,129.99,113.09,0.38
33410,13343,403,1,129.99,16.9,0.13,129.99,113.09,0.3
155308,62117,365,1,59.99,7.8,0.13,59.99,52.19,-0.17
156600,62637,403,1,129.99,16.9,0.13,129.99,113.09,0.46
169622,67845,403,1,129.99,16.9,0.13,129.99,113.09,-0.3
169287,67712,403,1,129.99,16.9,0.13,129.99,113.09,0.33
28017,11209,403,1,129.99,16.9,0.13,129.99,113.09,0.31
103574,41494,365,1,59.99,9,0.15,59.99,50.99,0.28
46473,18593,403,1,129.99,19.5,0.15,129.99,110.49,0.26
33408,13343,403,1,129.99,19.5,0.15,129.99,110.49,0.25
156598,62637,403,1,129.99,19.5,0.15,129.99,110.49,0.12
173359,70044,1350,1,357.1,53.57,0.15,357.1,303.54,0.48
169392,67753,403,1,129.99,19.5,0.15,129.99,110.49,0.34
41532,16617,403,1,129.99,19.5,0.15,129.99,110.49,0.33
36449,14574,403,1,129.99,19.5,0.15,129.99,110.49,0.46
31770,12698,403,1,129.99,19.5,0.15,129.99,110.49,0.28
39000,15599,403,1,129.99,20.8,0.16,129.99,109.19,0.31
33407,13343,403,1,129.99,20.8,0.16,129.99,109.19,0.45
50172,20072,403,1,129.99,20.8,0.16,129.99,109.19,0.27
30793,12323,365,1,59.99,9.6,0.16,59.99,50.39,0.27
174610,71295,1353,1,461.48,73.84,0.16,461.48,387.64,0.38
165859,66351,403,1,129.99,20.8,0.16,129.99,109.19,0.3
31769,12698,403,1,129.99,20.8,0.16,129.99,109.19,0
110243,44148,403,1,129.99,22.1,0.17,129.99,107.89,0.3
133806,53540,365,5,59.99,16.5,0.06,299.95,283.45,0.45
132641,53069,365,5,59.99,27,0.09,299.95,272.95,0.02
144015,57570,365,5,59.99,30,0.1,299.95,269.96,0.01
12871,5154,365,5,59.99,35.99,0.12,299.95,263.96,0.41
22760,9122,365,5,59.99,35.99,0.12,299.95,263.96,0.36
11090,4427,365,5,59.99,38.99,0.13,299.95,260.96,0.19
23308,9340,365,5,59.99,44.99,0.15,299.95,254.96,0.28
23280,9331,365,5,59.99,47.99,0.16,299.95,251.96,0.19
145934,58315,365,5,59.99,50.99,0.17,299.95,248.96,0.11
136489,54572,365,5,59.99,74.99,0.25,299.95,224.96,0.28
129285,51746,627,5,39.99,0,0,199.95,199.95,0.3
10673,4269,502,5,50,0,0,250,250,0.36
153470,61346,627,5,39.99,0,0,199.95,199.95,0.18
5000,1999,502,5,50,2.5,0.01,250,247.5,0.1
133897,53576,565,5,70,3.5,0.01,350,346.5,0.11
142954,57152,502,5,50,5,0.02,250,245,-0.24
129114,51674,567,5,25,2.5,0.02,125,122.5,0.35
138382,55336,627,5,39.99,4,0.02,199.95,195.95,-0.19
134532,53810,627,5,39.99,4,0.02,199.95,195.95,0.04
148446,59301,502,5,50,10,0.04,250,240,0.2
20995,8410,502,5,50,10,0.04,250,240,-0.22
20277,8123,502,5,50,10,0.04,250,240,0.33
151598,60567,502,5,50,12.5,0.05,250,237.5,0.49
5523,2203,502,5,50,13.75,0.06,250,236.25,0.18
8768,3527,572,5,39.99,20,0.1,199.95,179.96,0.35
6064,2428,627,5,39.99,25.99,0.13,199.95,173.96,0.34
137981,55174,502,5,50,32.5,0.13,250,217.5,-0.19
142664,57032,502,5,50,32.5,0.13,250,217.5,0.18
25272,10113,502,5,50,32.5,0.13,250,217.5,0.13
130535,52250,502,5,50,37.5,0.15,250,212.5,-0.15
22214,8906,502,5,50,37.5,0.15,250,212.5,0.28
3424,1386,627,5,39.99,29.99,0.15,199.95,169.96,0.08
148243,59226,627,5,39.99,31.99,0.16,199.95,167.96,0.2
22094,8847,502,5,50,40,0.16,250,210,0.29
144928,57929,627,5,39.99,35.99,0.18,199.95,163.96,-1.5
133703,53505,502,5,50,50,0.2,250,200,0.29
139149,55636,565,5,70,70,0.2,350,280,0.11
142889,57128,818,5,47.99,0,0,239.95,239.95,0.08
21771,8728,897,5,24.99,2.5,0.02,124.95,122.45,0.45
2749,1105,818,5,47.99,9.6,0.04,239.95,230.35,-0.06
4490,1797,886,5,24.99,6.87,0.06,124.95,118.08,0.27
4065,1634,905,5,24.99,11.25,0.09,124.95,113.7,0.47
133898,53576,924,5,15.99,8,0.1,79.95,71.96,0.06
25271,10113,893,5,24.99,19.99,0.16,124.95,104.96,0.11
15435,6176,365,5,59.99,15,0.05,299.95,284.95,0.13
151294,60460,365,5,59.99,27,0.09,299.95,272.95,0.28
1424,580,365,5,59.99,30,0.1,299.95,269.96,0.15
140672,56244,365,5,59.99,44.99,0.15,299.95,254.96,0.5
16305,6522,365,5,59.99,53.99,0.18,299.95,245.96,0.48
145886,58298,365,5,59.99,74.99,0.25,299.95,224.96,-0.4
9026,3625,627,5,39.99,6,0.03,199.95,193.95,0.45
130737,52321,502,5,50,10,0.04,250,240,0.36
147424,58896,502,5,50,25,0.1,250,225,0.27
14727,5919,565,5,70,35,0.1,350,315,0.33
131932,52772,502,5,50,30,0.12,250,220,0.34
22602,9063,564,5,30,27,0.18,150,123,-1.55
153614,61419,502,5,50,50,0.2,250,200,0.49
14724,5919,627,5,39.99,49.99,0.25,199.95,149.96,0.35
69461,27742,191,5,99.99,50,0.1,499.95,449.96,-0.23
61194,24453,191,5,99.99,74.99,0.15,499.95,424.96,0.15
77830,31145,191,5,99.99,124.99,0.25,499.95,374.96,0.27
76951,30802,37,5,34.99,20.99,0.12,174.95,153.96,0.09
64767,25875,282,5,31.99,0,0,159.95,159.95,0.3
76457,30589,172,5,30,0,0,150,150,-0.23
52295,20931,191,5,99.99,25,0.05,499.95,474.95,0.32
114090,45646,191,5,99.99,27.5,0.06,499.95,472.45,-0.6
74379,29731,191,5,99.99,35,0.07,499.95,464.95,0.31
106778,42777,191,5,99.99,35,0.07,499.95,464.95,-1.7
59793,23886,191,5,99.99,84.99,0.17,499.95,414.96,0.5
108786,43561,276,5,31.99,28.79,0.18,159.95,131.16,0.25
119635,47846,191,5,99.99,99.99,0.2,499.95,399.96,-0.88
53007,21192,365,5,59.99,16.5,0.06,299.95,283.45,0.34
57969,23156,365,5,59.99,16.5,0.06,299.95,283.45,0.28
57092,22811,365,5,59.99,44.99,0.15,299.95,254.96,0.34
63668,25418,365,5,59.99,44.99,0.15,299.95,254.96,-0.38
117694,47092,365,5,59.99,44.99,0.15,299.95,254.96,-1.65
106479,42658,365,5,59.99,44.99,0.15,299.95,254.96,0.49
58784,23494,365,5,59.99,47.99,0.16,299.95,251.96,0.35
68417,27316,365,5,59.99,50.99,0.17,299.95,248.96,0.36
52296,20931,365,5,59.99,50.99,0.17,299.95,248.96,0.3
68975,27555,365,5,59.99,53.99,0.18,299.95,245.96,0.36
71724,28657,627,5,39.99,2,0.01,199.95,197.95,0.48
117485,47011,502,5,50,2.5,0.01,250,247.5,0.03
119639,47846,502,5,50,5,0.02,250,245,0.11
54960,21973,627,5,39.99,8,0.04,199.95,191.95,0.47
125535,50226,502,5,50,12.5,0.05,250,237.5,0.39
111395,44617,502,5,50,12.5,0.05,250,237.5,0.06
53018,21196,502,5,50,13.75,0.06,250,236.25,0.25
53008,21193,502,5,50,17.5,0.07,250,232.5,0.31
65260,26073,502,5,50,17.5,0.07,250,232.5,-0.24
110912,44425,191,4,99.99,67.99,0.17,399.96,331.97,0.25
123876,49570,191,4,99.99,67.99,0.17,399.96,331.97,0.31
105110,42099,365,4,59.99,21.6,0.09,239.96,218.36,0.35
119355,47731,365,4,59.99,21.6,0.09,239.96,218.36,0.3
115136,46062,365,4,59.99,28.8,0.12,239.96,211.16,0.36
112233,44938,365,4,59.99,28.8,0.12,239.96,211.16,-0.73
126673,50688,365,4,59.99,35.99,0.15,239.96,203.97,0.35
123581,49445,365,4,59.99,38.39,0.16,239.96,201.57,0.33
119885,47938,627,4,39.99,1.6,0.01,159.96,158.36,0.46
113056,45249,627,4,39.99,1.6,0.01,159.96,158.36,0.38
104525,41874,502,4,50,6,0.03,200,194,0.48
103766,41572,502,4,50,14,0.07,200,186,0.47
115138,46062,502,4,50,20,0.1,200,180,0.25
104306,41785,627,4,39.99,20.79,0.13,159.96,139.17,0.5
107336,42971,627,4,39.99,20.79,0.13,159.96,139.17,0.29
111568,44677,502,4,50,34,0.17,200,166,-1.75
108079,43266,502,4,50,34,0.17,200,166,-1.6
126672,50688,627,4,39.99,27.19,0.17,159.96,132.77,0.11
119835,47917,502,4,50,36,0.18,200,164,0.29
122273,48901,810,4,19.99,12.79,0.16,79.96,67.17,0.41
110520,44265,116,4,44.99,9,0.05,179.96,170.96,0.36
103813,41590,191,4,99.99,12,0.03,399.96,387.96,0.48
114931,45987,365,4,59.99,47.99,0.2,239.96,191.97,-0.33
110981,44452,502,4,50,24,0.12,200,176,0.49
123061,49218,627,4,39.99,20.79,0.13,159.96,139.17,0.32
119624,47840,565,4,70,44.8,0.16,280,235.2,0.27
118732,47493,627,4,39.99,28.79,0.18,159.96,131.17,0.06
114932,45987,502,4,50,40,0.2,200,160,0.13
103814,41590,821,4,51.99,2.08,0.01,207.96,205.88,0.3
160678,64274,191,4,99.99,79.99,0.2,399.96,319.97,0.34
33275,13298,365,4,59.99,4.8,0.02,239.96,235.16,0.49
156977,62786,365,4,59.99,9.6,0.04,239.96,230.36,-0.48
34880,13939,365,4,59.99,28.8,0.12,239.96,211.16,0.11
117157,46864,365,4,59.99,31.19,0.13,239.96,208.77,-0.48
41460,16590,365,4,59.99,43.19,0.18,239.96,196.77,0.29
157125,62840,365,4,59.99,59.99,0.25,239.96,179.97,0.47
167372,66959,502,4,50,2,0.01,200,198,0.28
158064,63220,627,4,39.99,8,0.05,159.96,151.96,0.19
49112,19642,502,4,50,11,0.06,200,189,0.4
163539,65439,502,4,50,14,0.07,200,186,0.46
157124,62840,502,4,50,20,0.1,200,180,0.33
43391,17363,502,4,50,20,0.1,200,180,0.39
33272,13298,627,4,39.99,16,0.1,159.96,143.96,0.27
45583,18237,502,4,50,34,0.17,200,166,0.26
167369,66958,627,4,39.99,28.79,0.18,159.96,131.17,0.31
166874,66764,502,4,50,36,0.18,200,164,0.47
166870,66764,502,4,50,40,0.2,200,160,0.35
120515,48193,905,4,24.99,10,0.1,99.96,89.96,0.48
38097,15231,93,4,24.99,9,0.09,99.96,90.96,0.35
26173,10451,44,4,59.99,40.79,0.17,239.96,199.17,0.06
26195,10459,191,4,99.99,0,0,399.96,399.96,-1.5
160566,64222,191,4,99.99,12,0.03,399.96,387.96,0.47
159751,63907,191,4,99.99,16,0.04,399.96,383.96,0.29
47915,19178,191,4,99.99,20,0.05,399.96,379.96,0.45
167612,67046,191,4,99.99,20,0.05,399.96,379.96,0.1
163231,65312,191,4,99.99,22,0.06,399.96,377.96,0.49
41034,16436,191,4,99.99,36,0.09,399.96,363.96,0.19
29569,11822,282,4,31.99,11.52,0.09,127.96,116.44,-0.6
48809,19528,191,4,99.99,40,0.1,399.96,359.96,0.28
124392,49763,278,4,44.99,21.6,0.12,179.96,158.36,0.48
40009,16013,191,4,99.99,48,0.12,399.96,351.96,0.48
43356,17347,191,4,99.99,48,0.12,399.96,351.96,0.42
48717,19496,191,4,99.99,51.99,0.13,399.96,347.97,-0.2
156983,62789,191,4,99.99,59.99,0.15,399.96,339.97,0.31
29198,11674,191,4,99.99,63.99,0.16,399.96,335.97,0.26
169683,67866,191,4,99.99,71.99,0.18,399.96,327.97,0.09
34073,13599,191,4,99.99,79.99,0.2,399.96,319.97,0.06
26004,10384,365,4,59.99,0,0,239.96,239.96,-0.16
157797,63115,365,4,59.99,0,0,239.96,239.96,0.33
158778,63516,365,4,59.99,4.8,0.02,239.96,235.16,0.5
155234,62086,365,4,59.99,7.2,0.03,239.96,232.76,0.09
157066,62817,365,4,59.99,7.2,0.03,239.96,232.76,0.25
27189,10856,365,4,59.99,9.6,0.04,239.96,230.36,0.36
36739,14685,365,4,59.99,9.6,0.04,239.96,230.36,0.11
165567,66229,365,4,59.99,9.6,0.04,239.96,230.36,0.47
37371,14924,365,4,59.99,9.6,0.04,239.96,230.36,0.33
124607,49839,365,4,59.99,9.6,0.04,239.96,230.36,-0.2
31010,12393,365,4,59.99,13.2,0.06,239.96,226.76,0.11
164682,65898,365,4,59.99,13.2,0.06,239.96,226.76,0.14
161461,64599,365,4,59.99,16.8,0.07,239.96,223.16,0.27
163390,65370,365,4,59.99,16.8,0.07,239.96,223.16,-0.73
49329,19732,365,4,59.99,21.6,0.09,239.96,218.36,0.48
168880,67549,365,4,59.99,21.6,0.09,239.96,218.36,-0.2
168879,67549,365,4,59.99,24,0.1,239.96,215.96,0.35
169681,67866,365,4,59.99,28.8,0.12,239.96,211.16,-0.18
168137,67275,365,4,59.99,28.8,0.12,239.96,211.16,0.19
117152,46863,365,4,59.99,35.99,0.15,239.96,203.97,0.29
155767,62306,365,4,59.99,35.99,0.15,239.96,203.97,0.33
26176,10451,365,4,59.99,38.39,0.16,239.96,201.57,0.1
45533,18213,365,4,59.99,43.19,0.18,239.96,196.77,0.35
42135,16863,365,4,59.99,43.19,0.18,239.96,196.77,0.36
62037,24764,403,1,129.99,11.7,0.09,129.99,118.29,0.36
53805,21522,403,1,129.99,11.7,0.09,129.99,118.29,-0.8
66784,26670,403,1,129.99,11.7,0.09,129.99,118.29,0.08
54950,21971,403,1,129.99,11.7,0.09,129.99,118.29,0.46
180164,76849,1363,1,215.82,19.42,0.09,215.82,196.4,0
68507,27357,403,1,129.99,11.7,0.09,129.99,118.29,-0.33
73253,29283,403,1,129.99,11.7,0.09,129.99,118.29,0.34
76745,30724,403,1,129.99,11.7,0.09,129.99,118.29,-0.23
177769,74454,1350,1,357.1,32.14,0.09,357.1,324.96,0.13
61483,24558,403,1,129.99,11.7,0.09,129.99,118.29,0.06
60622,24230,365,1,59.99,5.4,0.09,59.99,54.59,-0.83
67195,26821,403,1,129.99,11.7,0.09,129.99,118.29,0.45
58110,23211,403,1,129.99,11.7,0.09,129.99,118.29,0.3
54683,21868,403,1,129.99,11.7,0.09,129.99,118.29,0.13
117477,47009,403,1,129.99,11.7,0.09,129.99,118.29,0.3
105539,42271,403,1,129.99,13,0.1,129.99,116.99,-0.16
126524,50628,403,1,129.99,13,0.1,129.99,116.99,0.33
62035,24764,403,1,129.99,13,0.1,129.99,116.99,0.1
54795,21907,403,1,129.99,13,0.1,129.99,116.99,0.35
175757,72442,1357,1,210.85,21.09,0.1,210.85,189.77,0.45
68506,27357,403,1,129.99,13,0.1,129.99,116.99,0.47
54942,21966,403,1,129.99,13,0.1,129.99,116.99,0.33
77900,31169,403,1,129.99,13,0.1,129.99,116.99,0.29
54790,21906,365,1,59.99,6,0.1,59.99,53.99,0.29
175775,72460,1357,1,210.85,21.09,0.1,210.85,189.77,0.38
67304,26861,403,1,129.99,13,0.1,129.99,116.99,0.13
180307,76992,1363,1,215.82,21.58,0.1,215.82,194.24,0.26
57050,22792,403,1,129.99,13,0.1,129.99,116.99,0.34
61146,24438,403,1,129.99,13,0.1,129.99,116.99,0.13
69967,27957,403,1,129.99,13,0.1,129.99,116.99,0.5
67194,26821,403,1,129.99,13,0.1,129.99,116.99,0.1
54682,21868,403,1,129.99,13,0.1,129.99,116.99,-0.01
119786,47899,365,1,59.99,6,0.1,59.99,53.99,0.48
